date,teamA,teamB,winner,map_name,region,tier,teamA_players,teamB_players,teamA_ACS,teamB_ACS,teamA_KD,teamB_KD
2026-01-26,G2 Gozen,SK Nebula,G2 Gozen,Icebox,EMEA,2,"G2 Gozen_p1,G2 Gozen_p2,G2 Gozen_p3,G2 Gozen_p4,G2 Gozen_p5","SK Nebula_p1,SK Nebula_p2,SK Nebula_p3,SK Nebula_p4,SK Nebula_p5",199.9,204.0,1.3,0.65
2026-01-26,Otakar Esports,Falke Esports,Otakar Esports,Split,UNKNOWN,2,"Otakar Esports_p1,Otakar Esports_p2,Otakar Esports_p3,Otakar Esports_p4,Otakar Esports_p5","Falke Esports_p1,Falke Esports_p2,Falke Esports_p3,Falke Esports_p4,Falke Esports_p5",235.7,207.3,1.11,0.79
2026-01-26,Otakar Esports,Falke Esports,Otakar Esports,Haven,UNKNOWN,2,"Otakar Esports_p1,Otakar Esports_p2,Otakar Esports_p3,Otakar Esports_p4,Otakar Esports_p5","Falke Esports_p1,Falke Esports_p2,Falke Esports_p3,Falke Esports_p4,Falke Esports_p5",218.8,190.8,1.11,0.89
2026-01-26,UCAM Esports Club,Barça eSports,Barça eSports,Icebox,UNKNOWN,2,"UCAM Esports Club_p1,UCAM Esports Club_p2,UCAM Esports Club_p3,UCAM Esports Club_p4,UCAM Esports Club_p5","Barça eSports_p1,Barça eSports_p2,Barça eSports_p3,Barça eSports_p4,Barça eSports_p5",187.2,260.6,0.61,1.08
2026-01-26,UCAM Esports Club,Barça eSports,Barça eSports,Lotus,UNKNOWN,2,"UCAM Esports Club_p1,UCAM Esports Club_p2,UCAM Esports Club_p3,UCAM Esports Club_p4,UCAM Esports Club_p5","Barça eSports_p1,Barça eSports_p2,Barça eSports_p3,Barça eSports_p4,Barça eSports_p5",174.6,216.9,0.9,1.06
2026-01-26,FUT Esports Academy,Fire Flux Esports,Fire Flux Esports,Breeze,UNKNOWN,1,"FUT Esports Academy_p1,FUT Esports Academy_p2,FUT Esports Academy_p3,FUT Esports Academy_p4,FUT Esports Academy_p5","Fire Flux Esports_p1,Fire Flux Esports_p2,Fire Flux Esports_p3,Fire Flux Esports_p4,Fire Flux Esports_p5",167.3,223.5,0.9,1.04
2026-01-26,FUT Esports Academy,Fire Flux Esports,FUT Esports Academy,Icebox,UNKNOWN,1,"FUT Esports Academy_p1,FUT Esports Academy_p2,FUT Esports Academy_p3,FUT Esports Academy_p4,FUT Esports Academy_p5","Fire Flux Esports_p1,Fire Flux Esports_p2,Fire Flux Esports_p3,Fire Flux Esports_p4,Fire Flux Esports_p5",204.4,188.2,1.32,0.96
2026-01-26,FUT Esports Academy,Fire Flux Esports,Fire Flux Esports,Abyss,UNKNOWN,1,"FUT Esports Academy_p1,FUT Esports Academy_p2,FUT Esports Academy_p3,FUT Esports Academy_p4,FUT Esports Academy_p5","Fire Flux Esports_p1,Fire Flux Esports_p2,Fire Flux Esports_p3,Fire Flux Esports_p4,Fire Flux Esports_p5",230.8,230.0,1.01,1.19
2026-01-26,KPI Gaming,DNSTY,DNSTY,Split,UNKNOWN,2,"KPI Gaming_p1,KPI Gaming_p2,KPI Gaming_p3,KPI Gaming_p4,KPI Gaming_p5","DNSTY_p1,DNSTY_p2,DNSTY_p3,DNSTY_p4,DNSTY_p5",217.5,195.3,0.89,1.08
2026-01-26,KPI Gaming,DNSTY,KPI Gaming,Bind,UNKNOWN,2,"KPI Gaming_p1,KPI Gaming_p2,KPI Gaming_p3,KPI Gaming_p4,KPI Gaming_p5","DNSTY_p1,DNSTY_p2,DNSTY_p3,DNSTY_p4,DNSTY_p5",209.9,216.1,1.13,0.82
2026-01-26,NOVO Esports,Ramboot Club,NOVO Esports,Haven,UNKNOWN,2,"NOVO Esports_p1,NOVO Esports_p2,NOVO Esports_p3,NOVO Esports_p4,NOVO Esports_p5","Ramboot Club_p1,Ramboot Club_p2,Ramboot Club_p3,Ramboot Club_p4,Ramboot Club_p5",236.3,185.5,1.3,0.84
2026-01-26,NOVO Esports,Ramboot Club,NOVO Esports,Split,UNKNOWN,2,"NOVO Esports_p1,NOVO Esports_p2,NOVO Esports_p3,NOVO Esports_p4,NOVO Esports_p5","Ramboot Club_p1,Ramboot Club_p2,Ramboot Club_p3,Ramboot Club_p4,Ramboot Club_p5",218.5,206.3,1.24,1.08
2026-01-26,GIANTX GC,Karmine Corp GC,Karmine Corp GC,Sunset,EMEA,2,"GIANTX GC_p1,GIANTX GC_p2,GIANTX GC_p3,GIANTX GC_p4,GIANTX GC_p5","Karmine Corp GC_p1,Karmine Corp GC_p2,Karmine Corp GC_p3,Karmine Corp GC_p4,Karmine Corp GC_p5",284.1,268.2,1.22,1.05
2026-01-26,GIANTX GC,Karmine Corp GC,Karmine Corp GC,Split,EMEA,2,"GIANTX GC_p1,GIANTX GC_p2,GIANTX GC_p3,GIANTX GC_p4,GIANTX GC_p5","Karmine Corp GC_p1,Karmine Corp GC_p2,Karmine Corp GC_p3,Karmine Corp GC_p4,Karmine Corp GC_p5",208.0,226.0,0.94,1.24
2026-01-26,Misa Esports,S2G Esports,Misa Esports,Icebox,UNKNOWN,1,"Misa Esports_p1,Misa Esports_p2,Misa Esports_p3,Misa Esports_p4,Misa Esports_p5","S2G Esports_p1,S2G Esports_p2,S2G Esports_p3,S2G Esports_p4,S2G Esports_p5",227.0,206.9,1.43,0.89
2026-01-26,Misa Esports,S2G Esports,Misa Esports,Breeze,UNKNOWN,1,"Misa Esports_p1,Misa Esports_p2,Misa Esports_p3,Misa Esports_p4,Misa Esports_p5","S2G Esports_p1,S2G Esports_p2,S2G Esports_p3,S2G Esports_p4,S2G Esports_p5",240.0,224.4,0.94,0.53
2026-01-25,ENVY,Cloud9,Cloud9,Icebox,AMERICAS,1,"ENVY_p1,ENVY_p2,ENVY_p3,ENVY_p4,ENVY_p5","Cloud9_p1,Cloud9_p2,Cloud9_p3,Cloud9_p4,Cloud9_p5",197.5,252.7,0.61,1.25
2026-01-25,ENVY,Cloud9,ENVY,Abyss,AMERICAS,1,"ENVY_p1,ENVY_p2,ENVY_p3,ENVY_p4,ENVY_p5","Cloud9_p1,Cloud9_p2,Cloud9_p3,Cloud9_p4,Cloud9_p5",249.9,191.8,1.42,0.83
2026-01-25,ENVY,Cloud9,Cloud9,Ascent,AMERICAS,1,"ENVY_p1,ENVY_p2,ENVY_p3,ENVY_p4,ENVY_p5","Cloud9_p1,Cloud9_p2,Cloud9_p3,Cloud9_p4,Cloud9_p5",210.5,238.6,0.47,1.15
2026-01-25,100 Thieves,Sentinels,100 Thieves,Abyss,AMERICAS,1,"100 Thieves_p1,100 Thieves_p2,100 Thieves_p3,100 Thieves_p4,100 Thieves_p5","Sentinels_p1,Sentinels_p2,Sentinels_p3,Sentinels_p4,Sentinels_p5",221.2,171.9,1.3,1.18
2026-01-25,100 Thieves,Sentinels,100 Thieves,Haven,AMERICAS,1,"100 Thieves_p1,100 Thieves_p2,100 Thieves_p3,100 Thieves_p4,100 Thieves_p5","Sentinels_p1,Sentinels_p2,Sentinels_p3,Sentinels_p4,Sentinels_p5",220.3,170.8,1.25,0.85
2026-01-25,RIZON,Dortmund eSports,Dortmund eSports,Icebox,UNKNOWN,2,"RIZON_p1,RIZON_p2,RIZON_p3,RIZON_p4,RIZON_p5","Dortmund eSports_p1,Dortmund eSports_p2,Dortmund eSports_p3,Dortmund eSports_p4,Dortmund eSports_p5",150.5,199.2,0.92,1.11
2026-01-25,RIZON,Dortmund eSports,Dortmund eSports,Abyss,UNKNOWN,2,"RIZON_p1,RIZON_p2,RIZON_p3,RIZON_p4,RIZON_p5","Dortmund eSports_p1,Dortmund eSports_p2,Dortmund eSports_p3,Dortmund eSports_p4,Dortmund eSports_p5",163.9,238.3,0.87,0.99
2026-01-25,Gamax Esports,GnG Esports,GnG Esports,Icebox,AMERICAS,1,"Gamax Esports_p1,Gamax Esports_p2,Gamax Esports_p3,Gamax Esports_p4,Gamax Esports_p5","GnG Esports_p1,GnG Esports_p2,GnG Esports_p3,GnG Esports_p4,GnG Esports_p5",188.7,218.6,1.03,1.19
2026-01-25,Gamax Esports,GnG Esports,GnG Esports,Abyss,AMERICAS,1,"Gamax Esports_p1,Gamax Esports_p2,Gamax Esports_p3,Gamax Esports_p4,Gamax Esports_p5","GnG Esports_p1,GnG Esports_p2,GnG Esports_p3,GnG Esports_p4,GnG Esports_p5",189.6,213.0,1.11,1.23
2026-01-25,Gamax Esports,GnG Esports,Gamax Esports,Bind,AMERICAS,1,"Gamax Esports_p1,Gamax Esports_p2,Gamax Esports_p3,Gamax Esports_p4,Gamax Esports_p5","GnG Esports_p1,GnG Esports_p2,GnG Esports_p3,GnG Esports_p4,GnG Esports_p5",231.9,152.6,1.16,0.79
2026-01-25,F9 EICAR,WIP Esports,WIP Esports,Sunset,UNKNOWN,2,"F9 EICAR_p1,F9 EICAR_p2,F9 EICAR_p3,F9 EICAR_p4,F9 EICAR_p5","WIP Esports_p1,WIP Esports_p2,WIP Esports_p3,WIP Esports_p4,WIP Esports_p5",170.4,230.1,0.81,1.19
2026-01-25,F9 EICAR,WIP Esports,WIP Esports,Ascent,UNKNOWN,2,"F9 EICAR_p1,F9 EICAR_p2,F9 EICAR_p3,F9 EICAR_p4,F9 EICAR_p5","WIP Esports_p1,WIP Esports_p2,WIP Esports_p3,WIP Esports_p4,WIP Esports_p5",217.9,208.3,0.84,1.26
2026-01-25,Barça eSports,Ramboot Club,Ramboot Club,Sunset,UNKNOWN,2,"Barça eSports_p1,Barça eSports_p2,Barça eSports_p3,Barça eSports_p4,Barça eSports_p5","Ramboot Club_p1,Ramboot Club_p2,Ramboot Club_p3,Ramboot Club_p4,Ramboot Club_p5",203.2,204.5,0.92,1.26
2026-01-25,Barça eSports,Ramboot Club,Barça eSports,Lotus,UNKNOWN,2,"Barça eSports_p1,Barça eSports_p2,Barça eSports_p3,Barça eSports_p4,Barça eSports_p5","Ramboot Club_p1,Ramboot Club_p2,Ramboot Club_p3,Ramboot Club_p4,Ramboot Club_p5",228.2,191.7,1.16,0.86
2026-01-25,DNSTY,Otakar Esports,DNSTY,Breeze,UNKNOWN,2,"DNSTY_p1,DNSTY_p2,DNSTY_p3,DNSTY_p4,DNSTY_p5","Otakar Esports_p1,Otakar Esports_p2,Otakar Esports_p3,Otakar Esports_p4,Otakar Esports_p5",200.0,185.8,0.98,1.03
2026-01-25,DNSTY,Otakar Esports,DNSTY,Split,UNKNOWN,2,"DNSTY_p1,DNSTY_p2,DNSTY_p3,DNSTY_p4,DNSTY_p5","Otakar Esports_p1,Otakar Esports_p2,Otakar Esports_p3,Otakar Esports_p4,Otakar Esports_p5",236.4,212.6,0.94,0.9
2026-01-25,Esprit Shōnen,Erah Esport,Esprit Shōnen,Icebox,UNKNOWN,2,"Esprit Shōnen_p1,Esprit Shōnen_p2,Esprit Shōnen_p3,Esprit Shōnen_p4,Esprit Shōnen_p5","Erah Esport_p1,Erah Esport_p2,Erah Esport_p3,Erah Esport_p4,Erah Esport_p5",208.9,170.6,0.98,1.01
2026-01-25,Esprit Shōnen,Erah Esport,Esprit Shōnen,Abyss,UNKNOWN,2,"Esprit Shōnen_p1,Esprit Shōnen_p2,Esprit Shōnen_p3,Esprit Shōnen_p4,Esprit Shōnen_p5","Erah Esport_p1,Erah Esport_p2,Erah Esport_p3,Erah Esport_p4,Erah Esport_p5",217.6,208.2,1.1,0.87
2026-01-25,Eternal Fire,Galatasaray Esports,Eternal Fire,Lotus,UNKNOWN,1,"Eternal Fire_p1,Eternal Fire_p2,Eternal Fire_p3,Eternal Fire_p4,Eternal Fire_p5","Galatasaray Esports_p1,Galatasaray Esports_p2,Galatasaray Esports_p3,Galatasaray Esports_p4,Galatasaray Esports_p5",233.8,196.4,1.39,0.89
2026-01-25,Eternal Fire,Galatasaray Esports,Eternal Fire,Haven,UNKNOWN,1,"Eternal Fire_p1,Eternal Fire_p2,Eternal Fire_p3,Eternal Fire_p4,Eternal Fire_p5","Galatasaray Esports_p1,Galatasaray Esports_p2,Galatasaray Esports_p3,Galatasaray Esports_p4,Galatasaray Esports_p5",227.9,191.8,1.07,0.96
2026-01-25,Eternal Fire,Galatasaray Esports,Galatasaray Esports,Icebox,UNKNOWN,1,"Eternal Fire_p1,Eternal Fire_p2,Eternal Fire_p3,Eternal Fire_p4,Eternal Fire_p5","Galatasaray Esports_p1,Galatasaray Esports_p2,Galatasaray Esports_p3,Galatasaray Esports_p4,Galatasaray Esports_p5",208.1,264.6,0.99,1.08
2026-01-25,Falke Esports,UCAM Esports Club,UCAM Esports Club,Split,UNKNOWN,2,"Falke Esports_p1,Falke Esports_p2,Falke Esports_p3,Falke Esports_p4,Falke Esports_p5","UCAM Esports Club_p1,UCAM Esports Club_p2,UCAM Esports Club_p3,UCAM Esports Club_p4,UCAM Esports Club_p5",203.8,233.5,0.8,0.97
2026-01-25,Falke Esports,UCAM Esports Club,UCAM Esports Club,Haven,UNKNOWN,2,"Falke Esports_p1,Falke Esports_p2,Falke Esports_p3,Falke Esports_p4,Falke Esports_p5","UCAM Esports Club_p1,UCAM Esports Club_p2,UCAM Esports Club_p3,UCAM Esports Club_p4,UCAM Esports Club_p5",223.0,259.5,0.83,1.37
2026-01-25,KPI Gaming,NOVO Esports,NOVO Esports,Breeze,UNKNOWN,2,"KPI Gaming_p1,KPI Gaming_p2,KPI Gaming_p3,KPI Gaming_p4,KPI Gaming_p5","NOVO Esports_p1,NOVO Esports_p2,NOVO Esports_p3,NOVO Esports_p4,NOVO Esports_p5",189.5,225.9,0.84,1.23
2026-01-25,KPI Gaming,NOVO Esports,NOVO Esports,Haven,UNKNOWN,2,"KPI Gaming_p1,KPI Gaming_p2,KPI Gaming_p3,KPI Gaming_p4,KPI Gaming_p5","NOVO Esports_p1,NOVO Esports_p2,NOVO Esports_p3,NOVO Esports_p4,NOVO Esports_p5",222.5,283.0,1.17,1.15
2026-01-25,RAFHA eSPORTS,Team RA'AD,Team RA'AD,Split,AMERICAS,1,"RAFHA eSPORTS_p1,RAFHA eSPORTS_p2,RAFHA eSPORTS_p3,RAFHA eSPORTS_p4,RAFHA eSPORTS_p5","Team RA'AD_p1,Team RA'AD_p2,Team RA'AD_p3,Team RA'AD_p4,Team RA'AD_p5",202.9,227.6,1.1,1.26
2026-01-25,RAFHA eSPORTS,Team RA'AD,Team RA'AD,Ascent,AMERICAS,1,"RAFHA eSPORTS_p1,RAFHA eSPORTS_p2,RAFHA eSPORTS_p3,RAFHA eSPORTS_p4,RAFHA eSPORTS_p5","Team RA'AD_p1,Team RA'AD_p2,Team RA'AD_p3,Team RA'AD_p4,Team RA'AD_p5",238.3,256.1,1.09,1.14
2026-01-25,FOKUS,CGN Esports,FOKUS,Bind,UNKNOWN,2,"FOKUS_p1,FOKUS_p2,FOKUS_p3,FOKUS_p4,FOKUS_p5","CGN Esports_p1,CGN Esports_p2,CGN Esports_p3,CGN Esports_p4,CGN Esports_p5",192.6,184.2,1.19,0.92
2026-01-25,FOKUS,CGN Esports,FOKUS,Breeze,UNKNOWN,2,"FOKUS_p1,FOKUS_p2,FOKUS_p3,FOKUS_p4,FOKUS_p5","CGN Esports_p1,CGN Esports_p2,CGN Esports_p3,CGN Esports_p4,CGN Esports_p5",226.1,180.9,1.09,0.86
2026-01-25,Beşiktaş Esports,Bushido Wildcats,Beşiktaş Esports,Ascent,UNKNOWN,1,"Beşiktaş Esports_p1,Beşiktaş Esports_p2,Beşiktaş Esports_p3,Beşiktaş Esports_p4,Beşiktaş Esports_p5","Bushido Wildcats_p1,Bushido Wildcats_p2,Bushido Wildcats_p3,Bushido Wildcats_p4,Bushido Wildcats_p5",240.9,223.8,1.09,0.66
2026-01-25,Beşiktaş Esports,Bushido Wildcats,Beşiktaş Esports,Sunset,UNKNOWN,1,"Beşiktaş Esports_p1,Beşiktaş Esports_p2,Beşiktaş Esports_p3,Beşiktaş Esports_p4,Beşiktaş Esports_p5","Bushido Wildcats_p1,Bushido Wildcats_p2,Bushido Wildcats_p3,Bushido Wildcats_p4,Bushido Wildcats_p5",280.8,169.4,1.47,0.81
2026-01-25,Mandatory,Caldya Esport,Mandatory,Split,UNKNOWN,2,"Mandatory_p1,Mandatory_p2,Mandatory_p3,Mandatory_p4,Mandatory_p5","Caldya Esport_p1,Caldya Esport_p2,Caldya Esport_p3,Caldya Esport_p4,Caldya Esport_p5",255.3,155.3,0.89,0.97
2026-01-25,Mandatory,Caldya Esport,Mandatory,Abyss,UNKNOWN,2,"Mandatory_p1,Mandatory_p2,Mandatory_p3,Mandatory_p4,Mandatory_p5","Caldya Esport_p1,Caldya Esport_p2,Caldya Esport_p3,Caldya Esport_p4,Caldya Esport_p5",216.9,170.0,1.13,0.75
2026-01-25,Dragon Ranger Gaming,JDG Esports,JDG Esports,Breeze,AMERICAS,1,"Dragon Ranger Gaming_p1,Dragon Ranger Gaming_p2,Dragon Ranger Gaming_p3,Dragon Ranger Gaming_p4,Dragon Ranger Gaming_p5","JDG Esports_p1,JDG Esports_p2,JDG Esports_p3,JDG Esports_p4,JDG Esports_p5",209.4,239.8,1.12,1.08
2026-01-25,Dragon Ranger Gaming,JDG Esports,Dragon Ranger Gaming,Ascent,AMERICAS,1,"Dragon Ranger Gaming_p1,Dragon Ranger Gaming_p2,Dragon Ranger Gaming_p3,Dragon Ranger Gaming_p4,Dragon Ranger Gaming_p5","JDG Esports_p1,JDG Esports_p2,JDG Esports_p3,JDG Esports_p4,JDG Esports_p5",214.2,225.3,1.18,0.88
2026-01-25,Dragon Ranger Gaming,JDG Esports,Dragon Ranger Gaming,Haven,AMERICAS,1,"Dragon Ranger Gaming_p1,Dragon Ranger Gaming_p2,Dragon Ranger Gaming_p3,Dragon Ranger Gaming_p4,Dragon Ranger Gaming_p5","JDG Esports_p1,JDG Esports_p2,JDG Esports_p3,JDG Esports_p4,JDG Esports_p5",227.5,136.4,1.21,0.75
2026-01-25,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,Ascent,PACIFIC,1,"Rex Regum Qeon_p1,Rex Regum Qeon_p2,Rex Regum Qeon_p3,Rex Regum Qeon_p4,Rex Regum Qeon_p5","DetonatioN FocusMe_p1,DetonatioN FocusMe_p2,DetonatioN FocusMe_p3,DetonatioN FocusMe_p4,DetonatioN FocusMe_p5",227.0,160.2,1.31,0.92
2026-01-25,Rex Regum Qeon,DetonatioN FocusMe,Rex Regum Qeon,Bind,PACIFIC,1,"Rex Regum Qeon_p1,Rex Regum Qeon_p2,Rex Regum Qeon_p3,Rex Regum Qeon_p4,Rex Regum Qeon_p5","DetonatioN FocusMe_p1,DetonatioN FocusMe_p2,DetonatioN FocusMe_p3,DetonatioN FocusMe_p4,DetonatioN FocusMe_p5",198.6,198.9,1.27,0.81
2026-01-25,Bilibili Gaming,All Gamers,All Gamers,Split,AMERICAS,1,"Bilibili Gaming_p1,Bilibili Gaming_p2,Bilibili Gaming_p3,Bilibili Gaming_p4,Bilibili Gaming_p5","All Gamers_p1,All Gamers_p2,All Gamers_p3,All Gamers_p4,All Gamers_p5",222.5,241.6,0.95,1.23
2026-01-25,Bilibili Gaming,All Gamers,All Gamers,Abyss,AMERICAS,1,"Bilibili Gaming_p1,Bilibili Gaming_p2,Bilibili Gaming_p3,Bilibili Gaming_p4,Bilibili Gaming_p5","All Gamers_p1,All Gamers_p2,All Gamers_p3,All Gamers_p4,All Gamers_p5",189.2,251.7,0.75,1.39
2026-01-25,Paper Rex,Global Esports,Global Esports,Sunset,PACIFIC,1,"Paper Rex_p1,Paper Rex_p2,Paper Rex_p3,Paper Rex_p4,Paper Rex_p5","Global Esports_p1,Global Esports_p2,Global Esports_p3,Global Esports_p4,Global Esports_p5",184.3,228.0,0.92,1.04
2026-01-25,Paper Rex,Global Esports,Paper Rex,Ascent,PACIFIC,1,"Paper Rex_p1,Paper Rex_p2,Paper Rex_p3,Paper Rex_p4,Paper Rex_p5","Global Esports_p1,Global Esports_p2,Global Esports_p3,Global Esports_p4,Global Esports_p5",261.1,175.7,1.28,0.84
2026-01-25,Paper Rex,Global Esports,Paper Rex,Bind,PACIFIC,1,"Paper Rex_p1,Paper Rex_p2,Paper Rex_p3,Paper Rex_p4,Paper Rex_p5","Global Esports_p1,Global Esports_p2,Global Esports_p3,Global Esports_p4,Global Esports_p5",187.4,205.1,1.2,0.89
